airport_name,far_description,investigation_type,report_status,longitude,total_minor_injuries,number_of_engines,registration_number,total_serious_injuries,publication_date,airport_code,air_carrier,location,aircraft_category,schedule,accident_number,latitude
Renton Municipal Airport,PUBU,Accident,"The pilot's failure to maintain helicopter control during takeoff from an unstable landing platform. Contributing to the accident was the operator's inadequate chocking procedures for the wheeled landing platform, which included chocking only two of the platforms four rear wheels and led to the platform's instability.",1221234W,0.0,1.0,N407KS,0.0,25-09-2020,RNT,KING COUNTY SHERIFFS OFFICE,"Renton, WA",Helicopter,,WPR13TA081,472921N
,091,Accident,"The pilots failure to maintain airspeed while attempting a visual climb through a broken cloud layer, which resulted in a stall/spin.",1165759W,0.0,1.0,N5M,0.0,25-09-2020,,STERN WILLIAM A JR,"Lakeside, CA",Airplane,,WPR13FA076,325453N
,121,Accident,"The presence of deice fluid on the floor, which resulted in a slip hazard and an injury to the flight attendant.",0085330W,1.0,2.0,N619AE,0.0,25-09-2020,,AMERICAN EAGLE AIRLINES INC,"CHICAGO, IL",Airplane,SCHD,CEN13CA117,044404N
Reagan County Airport,135,Accident,"The loss of engine power due to the fatigue failure of the outer combustion case at the fuel nozzle port. Contributing to the accident was the operators failure to conduct the recommended routine inspections of the outer combustion case. ",1012815W,0.0,1.0,N534MT,0.0,25-09-2020,E41,MED TRANS CORP,"Big Lake, TX",Helicopter,NSCH,CEN13LA119,311142N
,NUSN,Accident,,,1.0,1.0,N64KW,0.0,25-09-2020,,,"Guatemala, Guatemala",Airplane,,CEN13WA123,
Hobart Sky Ranch Airport,091,Accident,"The pilots failure to maintain adequate airspeed during landing, which resulted in an aerodynamic stall and subsequent hard landing.",0871527W,0.0,1.0,N641TD,0.0,25-09-2020,3HO,,"Hobart, IN",Airplane,,CEN13CA120,041339N
,NUSN,Accident,,,1.0,1.0,VT-PHH,6.0,03-11-2020,,Pawan Hans Limited,"Katra, India, India",Helicopter,,WPR13WA187,
Mc Allen Miller International,091,Accident,A loss of engine power due to carburetor icing.,0981411W,0.0,1.0,N8053P,0.0,25-09-2020,KMFE,John M.. Pate,"Mc Allen, TX",Airplane,,CEN13LA118,261020N
Incheon International Airport,121,Incident,,,0.0,2.0,N206UA,0.0,03-11-2020,ICN,UNITED AIR LINES INC,"Seoul, South Korea, South Korea",Airplane,SCHD,ENG13WA010,
Chandler Municipal Airport,091,Accident,"A loss of engine power during takeoff climb for reasons that could not be determined because postaccident examination and testing of the engine revealed no mechanical malfunctions or failures that would have precluded normal operation. 
 ",1114840W,0.0,1.0,N9507X,0.0,25-09-2020,CHD,,"Chandler, AZ",Airplane,,WPR13LA078,033168N
Rutland - Southern Vermont Reg,091,Accident,"The pilot's failure to maintain control of the airplane while maneuvering on a snow-packed surface after landing, which resulted in a collision with a fuel truck.",0072571W,0.0,1.0,N256DB,0.0,25-09-2020,RUT,Gary Sinensky,"Rutland, VT",Airplane,,ERA13CA100,043415N
North Las Vegas Airport,091,Accident,"A missing elevator control assembly attachment bolt, which rendered the elevator control system ineffective and resulted in a loss of pitch control, and the pilots incorrect installation of the elevator control assembly.",1151140W,0.0,1.0,N104BK,0.0,25-09-2020,VGT,Robert Kaufmann,"Las Vegas, NV",Airplane,,WPR13LA093,361238N
,NUSC,Accident,,,0.0,,HR-AWG,0.0,03-11-2020,,EasySky,"San Pedro Sula, Honduras",,SCHD,DCA13WA051,
Chiloquin State Airport,091,Accident,The flight instructors failure to maintain airplane control during a landing on a snow-covered runway.,1215226W,0.0,1.0,N58677,0.0,25-09-2020,2S7,Pacific Aviation Northwest Inc,"Chiloquin, OR",Airplane,,WPR13CA079,423428N
North Las Vegas,091,Accident,"The pilots failure to maintain an adequate descent rate while on final approach, which resulted in a hard landing and landing gear collapse due to overload following the failure of both engines to respond to power inputs during an attempted go-around for reasons that could not be determined due to postcrash fire damage. ",1151140W,0.0,2.0,N3AG,0.0,25-09-2020,VGT,Managed Aviation Inc,"North Las Vegas, NV",Airplane,,WPR13LA082,361238N
Delano Municipal Airport,091,Accident,"The pilot's failure to maintain helicopter control due to spatial disorientation while maneuvering in low visibility, dark night conditions. ",0119945W,0.0,1.0,N828AC,0.0,25-09-2020,DLO,San Joaquin Helicopters,"Delano, CA",Helicopter,,WPR13FA080,354337N
Walker County Airport,091,Accident,"The student pilots poor judgment to take a multiengine airplane for which he did not have experience or permission to operate and depart into night instrument meteorological conditions, which resulted in a loss of airplane control and impact with terrain.
",0087190W,0.0,2.0,N7700Y,0.0,25-09-2020,JFX,,"Jasper, AL",Airplane,,ERA13FA101,335310N
,091,Accident,"The loss of engine power due to ice ingestion. Contributing to the accident was maintenance personnels delayed decision to install the helicopter's engine inlet cover until after the engine had been exposed to moisture and freezing temperatures and their inadequate daily preflight/airworthiness checks, which did not detect the ice formation.",0963450W,4.0,1.0,N334AM,0.0,25-09-2020,,AIR METHODS CORP,"Seminole, OK",Helicopter,,CEN13FA121,351826N
Peter O Knight Airport,091,Accident,"The student pilots delayed throttle application during the practice autorotation and the flight instructors lack of immediate remedial action, which resulted in a hard landing.",0822658W,0.0,1.0,N345VH,0.0,25-09-2020,TPF,Helicopter Academy,"Tampa, FL",Helicopter,,ERA13LA104,275456N
,091,Accident,The helicopter landed hard during a forced landing.,0994833W,0.0,1.0,N744RM,0.0,25-09-2020,,,"Menard, TX",Helicopter,,CEN13CA124,305556N
Mishawaka Pilots Club Airport,091,Accident,"The pilots improper flare, which resulted in a bounced landing.",0008625W,0.0,1.0,N707HL,0.0,25-09-2020,3C1,Pilot,"Elkhart, IN",Airplane,,CEN13LA127,413925N
Oceano County Airport,091,Accident,"The pilots failure to maintain airplane control and his improper decision to begin a low-level maneuver at an altitude that was not sufficient for recovery before ground impact. Contributing to the accident was the pilots impairment from marijuana use.",0120376W,0.0,1.0,N45923,0.0,25-09-2020,L52,GLEN P RAY,"Oceano, CA",Airplane,,WPR13FA083,035358N
Mason City Municipal,091,Accident,"The pilots inadvertent encounter with localized icing conditions and his subsequent in-flight loss of helicopter control.",0932858W,0.0,1.0,N445MT,0.0,25-09-2020,MCW,Med-Trans Corporation,"Clear Lake, IA",Helicopter,,CEN13FA122,043834N
,137,Accident,The pilots failure to maintain clearance with a telephone pole during a low-level maneuver.,0120524W,0.0,1.0,N14841,1.0,25-09-2020,,"Marquis Aviation, Inc.","Five Points, CA",Helicopter,,WPR13CA084,361159N
,NUSN,Accident,,0452034W,0.0,,PR-DUB,0.0,03-11-2020,,,"Caraguatatuba, Brazil",Helicopter,,ERA13WA282,233157S
Flagler County Airport,091,Accident,"A total loss of engine power after the failure of the No. 4 connecting rod due to oil starvation, which resulted in a subsequent forced landing. Contributing to the accident was the pilots failure to clearly state that the aircraft had lost all power and the air traffic controllers incomplete understanding of the emergency, which resulted in the controllers vectoring the airplane too far from the airport to reach the runway.",0081118W,0.0,1.0,N375B,0.0,25-09-2020,XFL,,"Palm Coast, FL",Airplane,,ERA13FA105,292732N
,091,Accident,"The pilot's selection of unsuitable terrain for an off-airport landing, which resulted in a ground-loop.",1485525W,0.0,1.0,N7780Y,0.0,25-09-2020,,KELLER MATTHEW C,"Palmer, AK",Airplane,,ANC13CA019,615419N
,129,Incident,,,0.0,,VH-VUZ,0.0,03-11-2020,,VIRGIN AIR INC,"Launceston, Australia",,SCHD,DCA13WA061,
,091,Accident,A loss of engine power due to oil starvation as a result of a disconnected oil line. Contributing to the accident was an insufficiently tightened oil line fitting.,0116435W,0.0,1.0,N262NJ,1.0,25-09-2020,,J2Environmental LLC,"Julian, CA",Airplane,,WPR13LA085,003309N
,NUSN,Accident,,,0.0,2.0,CN-DAY,0.0,03-11-2020,,ON FILE,"Saint Pierre de Bressieux, France",Airplane,,CEN13WA126,
,091,Accident,"The pilot's selection of unsuitable terrain for landing, which resulted in a main landing gear collapse.",0151290W,0.0,1.0,N4538F,0.0,25-09-2020,,William A Barnes,"Skwentna, AK",Airplane,,ANC13CA020,062310N
,091,Accident,"An in-flight encounter with icing conditions during descent, which resulted in the airplane exceeding its critical angle-of-attack and experiencing an aerodynamic stall followed by an in-flight breakup.",1185414W,0.0,1.0,N35SD,0.0,25-09-2020,,FLOYD JOHNSTON CONSTRUCTION CO INC,"Woody, CA",Airplane,,WPR13FA086,354237N
Gen Edward Lawrence Logan Intl,129,Incident,"an internal short circuit within a cell of the auxiliary power unit (APU) lithium-ion battery, which led to thermal runaway that cascaded to adjacent cells, resulting in the release of smoke and fire. The incident resulted from Boeing's failure to incorporate design requirements to mitigate the most severe effects of an internal short circuit within an APU battery cell and the Federal Aviation Administration's failure to identify this design deficiency during the type design certification process.",0071023W,0.0,,JA829J,0.0,14-06-2021,BOS,JAPAN AIRLINES INTERNATIONAL CO LTD,"Boston, MA",Airplane,SCHD,DCA13IA037,422147N
,NUSC,Accident,,0744140W,0.0,2.0,N241CH,0.0,25-09-2020,,"Columbia Helicopters Peru, S.A.C.","Pucallpa, Peru, Peru",Helicopter,NSCH,ERA13RA106,000813S
,091,Accident,"The pilots improper preflight planning, which resulted in a total loss of engine power due to fuel exhaustion. Contributing to the fuel exhaustion was the pilots lack of knowledge about the airplanes total fuel capacity and fuel quantity instrumentation.",0833455W,0.0,1.0,N216CB,0.0,25-09-2020,,David L. Styer,"Bear Branch, KY",Airplane,,ERA13CA107,371014N
,091,Accident,"The pilot's improper fuel management, which resulted in a total loss of engine power due to fuel starvation.",0953715W,0.0,1.0,N222EG,0.0,25-09-2020,,"RAM, Inc.","Antlers, OK",Airplane,,CEN13LA132,341352N
,137,Accident,A flight control malfunction while maneuvering for reasons that could not be determined because it was not possible to establish whether observed damage to the flight control assembly was the result of wreckage recovery efforts or a preexisting condition.,1194930W,1.0,1.0,N911PT,0.0,25-09-2020,,BLAIR HELICOPTER SERVICE INC,"Riverdale, CA",Helicopter,,WPR13LA087,361959N
Rialto Municipal Airport,091,Accident,The pilot's failure to maintain airplane control while taxiing in gusting wind conditions.,0117245W,0.0,1.0,N1254E,1.0,25-09-2020,L67,Thomas Singer,"Rialto, CA",Airplane,,WPR13CA088,034745N
Georgetown Airport,091,Accident,The pilots improper landing flare and failure to maintain directional control during landing.,1205153W,0.0,1.0,N70AC,1.0,25-09-2020,E36,Mark Hornsby,"Georgetown, CA",Airplane,,WPR13CA089,385515N
,NUSN,Accident,,,0.0,,OH-HNP,1.0,25-09-2020,,Heliwest Oy,"Kammenniemi, Finland",Helicopter,,CEN13WA128,
,091,Accident,"The pilots improper fuel management, which resulted in a loss of engine power during cruise flight due to fuel starvation.",0106018W,0.0,1.0,N6242U,0.0,25-09-2020,,,"Moriarty, NM",Airplane,,CEN13CA134,345856N
NORTH PLATTE RGNL AIRPORT,091,Accident,"The pilots inadvertent encounter with severe icing conditions, which resulted in structural icing and the subsequent loss of airplane control.",1002813W,0.0,2.0,N36VE,0.0,25-09-2020,LBF,BOTTORFF CONSTRUCTION INC,"Maxwell, NE",Airplane,,CEN13FA130,041126N
Alexindria Municipal Airport,135,Accident,"The pilots failure to stop the airplane on the downsloping, ice-contaminated runway after landing with a tailwind. Contributing to the accident was the pilots failure to account for the wind conditions and failure to obtain runway conditions.",0095240W,0.0,2.0,N110BA,0.0,25-09-2020,AXN,BEMIDJI AVIATION SERVICES INC,"Alexandria, MN",Airplane,NSCH,CEN13CA129,455145N
PETER O KNIGHT,091,Accident,"
Failure of the No. 2 cylinders rod bearing, which resulted in a total loss of engine power.
",0082164W,0.0,1.0,N9454H,0.0,25-09-2020,TPF,,"Brandon, FL",Airplane,,ERA13LA112,275616N
Peoria,091,Accident,A partial loss of engine power during cruise flight for reasons that could not be determined because the airplane was not recovered.,0112144W,0.0,1.0,N571K,0.0,25-09-2020,KP48,Eric P. Heinz,"Lake Pleasant, AZ",Airplane,,WPR13CA092,335526N
Vienna International,NUSC,Incident,,0163411E,0.0,,N391CC,0.0,03-11-2020,LOWW,Wings Management Company,"Schwechat, Austria",Airplane,NSCH,CEN13WA154,004861N
,091,Accident,"The pilot's encounter with convective weather, which resulted in a loss of airplane control.",0953252W,0.0,1.0,N5339V,0.0,25-09-2020,,Celtic Bank Special Assets,"Paris, TX",Airplane,,CEN13FA131,333945N
Sarasota/Bradenton Intl,091,Accident,The pilot's inability to establish a normal climb rate after takeoff for reasons that could not be determined because postaccident examination did not reveal any anomalies that would have precluded normal operation.,0823343W,0.0,1.0,N829GS,0.0,25-09-2020,SRQ,John W. Ardoyno,"Sarasota, FL",Airplane,,ERA13FA109,272310N
Barrow County,091,Accident,A total loss of engine power due to a cracked fuel pump line fitting O-ring seal at the inlet to the enginedriven fuel pump. Contributing to the accident was the failure of the aircraft operator to comply with the engine manufacturers recommended time interval for overhaul.,0083403W,0.0,1.0,N3898T,0.0,25-09-2020,WDR,FLIGHT SCHOOL OF GWINNETT,"Winder, GA",Airplane,,ERA13LA110,335858N
Ankeny Regional Airport,091,Accident,The pilots failure to maintain a proper glide path to the runway in gusty wind conditions and his failure to maintain clearance from obstructions during the subsequent go-around.  Contributing to the accident was the pilot's improper interior lighting configuration.,0933359W,0.0,1.0,N897GA,0.0,25-09-2020,KIKV,,"Ankeny, IA",Airplane,,CEN13CA133,414128N
Dare County Regional Airport,091,Accident,"The pilot's attempted visual flight in instrument meteorological conditions while maneuvering at a low altitude in the traffic pattern, which resulted in spatial disorientation and impact with the water. Contributing was the pilot's lack of experience flying in actual instrument meteorological conditions.",0075425W,0.0,2.0,N6537C,1.0,25-09-2020,MQI,Greg Carlisle,"Manteo, NC",Airplane,,ERA13LA113,035544N
